,0
230,157.94443
231,157.02806
232,159.12766
233,160.09837
234,159.45642
235,159.43205
236,159.31871
237,157.88869
238,157.20209
239,157.27892
240,158.01935
241,158.4771
242,157.77324
243,157.2992
244,156.44922
245,158.44954
246,157.08298
247,158.2846
248,157.30829
249,158.52252
250,156.69727
251,156.71046
252,155.5812
253,156.89078
254,157.61581
255,155.09677
256,155.3637
257,157.63756
258,158.92575
259,158.54056
260,156.76929
261,155.9664
262,155.05257
263,153.4671
264,154.31801
265,156.3209
266,153.58928
267,155.53658
268,156.74828
269,156.21252
270,155.75851
271,155.0573
272,153.31969
273,157.2425
274,155.27974
275,155.86665
276,152.49768
277,155.57587
278,155.09506
279,154.12459
280,153.90207
281,155.32852
282,152.89111
283,154.9693
284,154.11401
285,154.76987
286,154.81398
287,156.43317
288,154.10037
289,159.85208
290,156.93123
291,158.74174
292,158.08893
293,158.63431
294,157.80362
295,158.18245
296,158.67737
297,158.35234
298,157.91551
299,156.57973
300,154.96921
301,155.96863
302,156.77342
303,155.61336
304,156.05453
305,156.06863
306,156.44524
307,155.35345
308,154.6857
309,153.90503
310,155.72864
311,155.03853
312,156.56659
313,157.07889
314,157.90471
315,155.9709
316,156.45975
317,155.30121
318,156.10025
319,153.12125
320,153.93626
321,155.18205
322,155.23297
323,156.29636
324,155.5955
325,154.50342
326,153.53639
327,154.98132
328,153.02684
329,154.85922
330,153.58661
331,155.9333
332,156.78052
333,156.83002
334,156.35286
335,156.86473
336,157.58675
337,159.79504
338,159.13016
339,159.70032
340,159.18774
341,160.31241
342,157.90456
343,160.8066
344,159.47537
345,159.41287
346,158.21355
347,158.99008
348,157.85626
349,157.01672
350,157.5899
351,157.51947
352,158.1946
353,157.85925
354,158.02861
355,157.93141
356,158.79135
357,157.73955
358,158.32033
359,156.72388
360,156.34882
361,156.89838
362,154.22672
363,152.36322
364,154.07997
365,154.16687
366,153.26042
367,153.12173
368,155.03064
369,155.14526
370,155.15486
371,154.49101
372,154.28874
373,156.23877
374,155.47414
375,155.91666
376,155.09207
377,154.87827
378,153.66962
379,155.01729
380,154.05917
381,154.31036
382,152.64252
383,152.29674
384,152.07834
385,154.32861
386,118.75749
387,115.304924
388,115.69227
389,114.84171
390,113.10228
391,109.92867
392,108.2941
393,124.54335
394,124.47638
395,125.61928
396,126.005684
397,126.90532
398,125.426575
399,126.44732
400,126.61169
401,125.668304
402,125.20036
403,123.99996
404,123.59513
405,123.4815
406,123.17584
407,123.635765
408,123.49783
409,102.7345
410,108.37837
411,121.40586
412,121.8166
413,123.19828
414,123.26925
415,124.20133
416,123.253685
417,124.120575
418,124.65003
419,123.42584
420,123.275185
421,122.61822
422,121.70639
423,107.204094
424,115.25622
425,121.66561
426,123.013016
427,122.842636
428,122.64101
429,125.126625
430,125.58755
431,121.416405
432,125.307335
433,134.82736
434,123.59649
435,124.0121
436,123.575554
437,123.32584
438,122.30518
439,122.228096
440,122.67151
441,105.15892
442,121.86096
443,108.0255
444,107.5798
445,102.53976
446,117.2742
447,121.24246
448,121.79865
449,121.983795
450,121.40014
451,105.74908
452,104.86583
453,107.33432
454,107.88903
455,118.640785
456,122.95803
457,122.7498
458,112.220924
459,106.19237
460,109.420616
461,107.827415
462,108.136696
463,109.53425
464,112.0869
465,105.95522
466,105.37619
467,105.6565
468,104.89897
469,109.086365
470,121.98745
471,122.5535
472,123.03835
473,122.718864
474,121.79084
475,121.17079
476,109.078224
477,103.835434
478,103.69204
479,104.575615
480,103.27717
481,106.029465
482,114.56109
483,103.13262
484,116.77488
485,119.68432
486,121.205574
487,121.91131
488,122.13958
489,121.59859
490,121.32754
491,121.264915
492,121.14711
493,120.94673
494,121.032814
495,120.70153
496,120.87748
497,119.24754
498,120.45651
499,119.9346
500,119.48945
501,119.6757
502,119.77695
503,115.59957
504,103.376305
505,116.08202
506,119.81827
507,120.31243
508,120.663994
509,120.83982
510,120.55148
511,122.08756
512,123.379524
513,123.018654
514,124.19789
515,124.79156
516,124.63365
517,123.654106
518,123.963005
519,122.720604
520,121.93731
521,122.25076
522,121.56854
523,122.072136
524,115.43182
525,102.89412
526,102.52987
527,102.36483
528,102.54124
529,102.58776
530,108.345985
531,120.46098
532,120.062096
533,119.95962
534,119.477646
535,119.11167
536,119.10195
537,119.38296
538,119.54147
539,119.99268
540,120.45939
541,120.74302
542,121.240654
543,119.98952
544,119.20514
545,119.177826
546,118.17575
547,119.712006
548,118.8538
549,118.59017
550,102.98634
551,119.24558
552,119.79068
553,119.64709
554,120.72452
555,120.547646
556,121.064545
557,120.71147
558,119.77715
559,120.58054
560,120.71315
561,120.85322
562,121.553894
563,121.422935
564,120.84048
565,120.94105
566,120.85739
567,120.621025
568,120.370964
569,121.53551
570,121.77766
571,120.434906
572,121.96681
573,116.06278
574,103.66687
575,105.825066
576,103.99395
577,104.89334
578,104.90764
579,115.52549
580,123.15883
581,122.76652
582,122.76658
583,124.27641
584,124.77482
585,124.421074
586,126.58921
587,126.11109
588,126.976364
589,127.67077
590,127.459206
591,126.99116
592,125.968925
593,125.68502
594,125.33841
595,124.17608
596,117.98643
597,108.030594
598,107.88445
599,109.749695
600,111.80987
601,117.11911
602,126.23074
603,126.769516
604,126.4882
605,126.78432
606,125.51002
607,125.77147
608,125.70796
609,126.499405
610,127.321976
611,126.41785
612,127.19646
613,126.13093
614,126.185905
615,126.429375
616,125.95152
617,126.0904
618,126.26196
619,126.59198
620,127.05531
621,126.60854
622,126.6232
623,125.65368
624,127.20861
625,110.5821
626,112.1555
627,112.2192
628,109.75032
629,124.94837
630,108.0748
631,109.672295
632,109.014824
633,121.44712
634,124.36156
635,123.495895
636,123.19977
637,123.30363
638,121.62757
639,123.462555
640,113.427
641,104.92509
642,114.08623
643,121.30633
644,120.28648
645,119.72466
646,103.1916
647,108.253624
648,121.3843
649,121.66715
650,107.86628
651,149.1239
652,149.33275
653,150.70506
654,147.53387
655,136.20345
656,121.80432
657,118.42394
658,105.41515
659,105.63974
660,105.583595
661,102.31415
662,102.36043
663,103.06432
664,103.19688
665,122.00983
666,122.279526
667,121.521126
668,122.523125
669,121.22321
670,119.555954
671,103.18886
672,103.42203
673,103.70275
674,103.698685
675,119.151886
676,120.506165
677,120.163765
678,121.25613
679,122.55667
680,121.28019
681,108.73234
682,106.10919
683,111.27662
684,125.0483
685,126.044106
686,125.150345
687,124.3564
688,114.59981
689,108.77298
690,108.34205
691,107.96822
692,105.76776
693,105.86919
694,103.506454
695,119.56147
696,119.79146
697,112.71093
698,120.71075
699,110.95131
700,110.99325
701,116.473854
702,107.24484
703,109.02817
704,110.31748
705,117.13201
706,120.34264
707,110.48929
708,104.83662
709,103.52914
710,104.4096
711,103.53335
712,118.22201
713,121.47187
714,122.98044
715,121.25932
716,115.71621
717,113.205376
718,120.18429
719,124.51801
720,121.836105
721,121.65012
722,107.522026
723,103.61715
724,102.8014
725,114.1128
726,119.74792
727,122.64058
728,108.7103
729,120.96544
730,118.760475
731,116.43646
732,110.01264
733,104.99636
734,104.59878
735,103.833374
736,103.651405
737,103.56281
738,113.42975
739,105.87948
740,102.83474
741,102.739296
742,116.34493
743,118.895706
744,113.53817
745,111.8276
746,121.50207
747,122.02563
748,122.962975
749,123.901665
750,125.35471
751,124.26049
752,124.69379
753,125.08063
754,125.027664
755,125.413925
756,124.815
757,123.99876
758,122.53622
759,121.50557
760,120.853745
761,117.7099
762,117.09297
763,117.68554
764,119.27558
765,119.797005
766,119.79934
767,120.035706
768,120.161606
769,120.456215
770,118.87251
771,119.73943
772,121.23314
773,121.587685
774,119.86669
775,119.76101
776,119.032906
777,118.383095
778,113.61834
779,103.71421
780,119.795815
781,120.34466
782,115.34659
783,108.97858
784,118.853004
785,121.14036
786,119.88952
787,119.70108
788,119.24966
789,120.863686
790,121.14237
791,120.44541
792,120.21856
793,120.20229
794,119.866035
795,120.03885
796,120.06155
797,120.68632
798,120.150246
799,121.01635
800,120.52005
801,120.88104
802,120.1826
803,118.950554
804,119.36491
805,115.06923
806,114.4968
807,116.161194
808,120.07202
809,114.18821
810,120.456116
811,120.71652
812,156.27077
813,156.28242
814,121.63018
815,121.35435
816,121.84174
817,121.03803
818,122.05213
819,120.77551
820,120.90661
821,121.34457
822,121.07711
823,120.86981
824,120.555595
825,120.90525
826,120.06045
827,110.23277
828,107.58271
829,106.171936
830,108.21314
831,107.95149
832,109.87032
833,112.03579
834,119.12301
835,119.34019
836,118.95902
837,119.53152
838,110.30306
839,111.128334
840,145.77592
841,156.59476
842,156.96573
843,157.03178
844,119.38975
845,118.97086
846,118.82686
847,119.38682
848,120.49183
849,121.443794
850,107.2914
851,111.34625
852,119.908455
853,118.956154
854,118.072235
855,117.2442
856,131.64404
857,125.71676
858,124.76306
859,124.88629
860,124.01059
861,124.63567
862,124.681656
863,123.02999
864,121.89105
865,121.45686
866,122.05372
867,122.00825
868,121.24872
869,121.05184
870,121.026085
871,123.64008
872,109.75615
873,104.356125
874,103.595695
875,103.55183
876,103.32815
877,113.47663
878,108.08211
879,113.53019
880,122.77886
881,135.24094
882,149.8589
883,150.43222
884,119.18195
885,114.33593
886,125.62212
887,120.97927
888,108.04569
889,119.545525
890,124.36599
891,122.7613
892,113.631004
893,104.33987
894,115.02673
895,104.52407
896,103.374504
897,103.27735
898,103.537315
899,103.52047
900,103.837
901,104.22288
902,104.9673
903,105.355225
904,153.29477
905,151.52707
906,150.75412
907,148.77563
908,147.16214
909,148.58723
910,149.95961
911,149.69205
912,150.95403
913,150.38824
914,151.02618
915,150.26094
916,121.86123
917,121.65115
918,121.34789
919,120.74289
920,115.756615
921,103.32358
922,104.6595
923,104.32282
924,104.127785
925,103.48575
926,103.524605
927,103.363914
928,103.16199
929,113.61952
930,152.34364
931,150.16818
932,151.86197
933,150.35342
934,150.25583
935,150.7948
936,151.74469
937,108.986725
938,148.06036
939,123.06165
940,123.16093
941,121.95568
942,129.4492
943,118.00706
944,105.650085
945,106.32523
946,105.674286
947,104.744804
948,104.21198
949,104.26247
950,104.40415
951,106.90653
952,121.53797
953,123.66851
954,123.74929
955,126.35351
956,127.63684
957,125.16865
958,125.565216
959,125.838585
960,147.20146
961,153.26465
962,150.95593
963,153.05405
964,150.1812
965,120.86454
966,121.66209
967,120.15138
968,112.554054
969,106.47364
970,106.1121
971,104.84836
972,104.545006
973,105.37697
974,104.67541
975,114.06931
976,123.8185
977,122.75241
978,124.32652
979,126.75319
980,125.04588
981,125.26081
982,128.26256
983,126.91725
984,128.40665
985,128.50438
986,124.064316
987,152.14926
988,150.58292
989,148.96548
990,122.43802
991,119.49067
992,119.29992
993,119.95445
994,120.69429
995,121.58111
996,106.84199
997,111.46015
998,107.32455
999,116.88163
1000,121.13128
1001,122.59943
1002,123.89387
1003,121.772896
1004,122.469986
1005,122.731926
1006,122.8098
1007,123.61733
1008,116.48179
1009,123.28733
1010,121.65508
1011,122.26711
1012,121.22565
1013,121.85209
1014,120.3187
1015,113.54769
1016,114.71156
1017,118.7153
1018,106.513756
1019,104.23621
1020,103.81716
1021,117.74123
1022,111.1349
1023,124.09783
1024,123.05974
1025,124.1429
1026,126.05039
1027,126.34339
1028,127.5525
1029,127.51594
1030,127.929985
1031,128.1751
1032,126.75522
1033,126.01695
1034,125.8445
1035,124.67123
1036,124.958885
1037,125.0771
1038,124.35412
1039,124.30714
1040,124.92513
1041,123.885605
1042,124.28921
1043,123.314316
1044,118.02708
1045,117.493095
1046,109.78438
1047,115.34882
1048,122.21261
1049,123.13955
1050,123.2003
1051,126.72333
1052,126.45016
1053,150.64127
1054,152.0869
1055,154.03513
1056,155.60663
1057,128.34653
1058,126.434425
1059,124.00634
1060,123.716644
1061,124.51282
1062,138.00896
1063,122.30541
1064,119.62313
1065,120.633934
1066,115.37754
1067,105.964485
1068,105.91103
1069,111.76209
1070,105.85319
1071,107.21296
1072,122.32778
1073,133.77975
1074,132.88235
1075,111.339005
1076,154.83142
1077,123.397865
1078,122.467865
1079,122.440834
1080,122.18491
1081,117.54967
1082,105.83757
1083,104.90069
1084,104.06005
1085,104.09914
1086,104.97279
1087,104.123886
1088,104.5926
1089,105.72462
1090,105.55955
1091,105.7635
1092,106.51144
1093,104.61543
1094,105.73119
1095,105.24905
1096,105.36642
1097,106.30425
1098,106.432556
1099,105.251335
1100,107.85747
1101,109.084694
1102,109.22016
1103,109.555435
1104,109.51631
1105,108.952126
1106,122.4037
1107,126.13179
1108,126.4417
1109,126.71345
1110,126.03052
1111,125.575554
1112,154.92847
1113,132.4297
1114,145.2513
1115,124.97402
1116,123.69848
1117,125.65891
1118,121.814186
1119,123.658295
1120,123.83677
1121,117.853455
1122,122.45866
1123,113.0734
1124,107.8099
1125,107.486626
1126,107.59828
1127,107.43166
1128,107.83863
1129,115.11759
1130,124.79259
1131,125.40755
1132,126.24295
1133,127.5689
1134,128.04941
1135,126.610405
1136,126.84308
1137,127.29904
1138,126.89345
1139,125.644356
1140,155.00269
1141,154.9548
1142,134.53583
1143,123.80207
1144,124.873856
1145,125.65159
1146,113.66807
1147,108.13636
1148,108.27488
1149,107.53211
1150,108.35688
1151,116.632744
1152,108.08242
1153,119.43863
1154,125.07205
1155,125.31122
1156,125.92347
1157,126.96467
1158,126.867966
1159,123.87902
1160,125.76192
1161,126.360855
1162,124.90585
1163,124.47343
1164,124.20924
1165,123.9589
1166,121.80389
1167,127.22992
1168,121.16335
1169,121.66801
1170,108.7487
1171,103.71344
1172,103.91828
1173,103.61379
1174,103.509254
1175,103.45828
1176,103.225204
1177,115.07346
1178,122.834496
1179,125.14425
1180,126.95408
1181,128.06683
1182,128.29803
1183,125.61837
1184,122.28768
1185,132.38826
1186,149.47536
1187,126.632034
1188,122.36535
1189,122.629326
1190,119.78376
1191,121.78181
1192,120.739624
1193,120.78767
1194,108.705185
1195,103.83863
1196,103.760025
1197,103.52578
1198,103.79652
1199,103.732445
1200,103.86224
1201,114.54001
1202,122.224396
1203,122.51745
1204,116.646736
1205,122.82411
1206,114.02636
1207,122.30535
1208,124.23831
1209,121.63612
1210,122.548645
1211,123.279686
1212,122.81319
1213,122.934395
1214,121.38368
1215,108.82737
1216,120.99845
1217,121.655556
1218,110.66388
1219,105.130455
1220,103.51768
1221,102.68331
1222,103.42947
1223,103.862175
1224,103.729225
1225,103.34847
1226,120.416725
1227,123.76649
1228,124.124214
1229,124.8054
1230,124.55959
1231,123.73775
1232,123.27841
1233,123.22675
1234,122.071815
1235,119.73022
1236,119.10727
1237,118.1125
1238,116.63389
1239,117.97593
1240,120.58827
1241,120.9782
1242,122.52993
1243,122.602325
1244,114.07655
1245,107.02676
1246,107.20464
1247,107.259315
1248,106.35806
1249,106.493576
1250,107.957085
1251,108.27282
1252,107.55791
1253,108.32735
1254,108.076645
1255,107.72871
1256,107.80595
1257,106.37429
1258,105.71256
1259,111.498856
1260,113.15909
1261,118.67061
1262,109.658875
1263,112.103615
1264,105.577545
1265,104.86074
1266,105.74624
1267,117.9875
1268,121.65916
1269,121.74982
1270,122.58636
1271,123.864
1272,124.65004
1273,124.38348
1274,124.2505
1275,123.91459
1276,121.796974
1277,119.496086
1278,118.33555
1279,117.69317
1280,118.49644
1281,117.55752
1282,117.51719
1283,106.2725
1284,105.25894
1285,104.92997
1286,105.311264
1287,105.05939
1288,104.89005
1289,105.064476
1290,122.42026
1291,121.12937
1292,120.44419
1293,120.83408
1294,120.158714
1295,120.31094
1296,119.85784
1297,119.714005
1298,119.464676
1299,116.462746
1300,105.90346
1301,104.67054
1302,104.24496
1303,103.724
1304,103.68444
1305,103.81513
1306,104.044334
1307,106.26411
1308,106.41074
1309,120.80867
1310,123.043915
1311,126.08642
1312,125.414406
1313,124.74313
1314,124.62918
1315,125.022415
1316,125.623604
1317,124.27851
1318,115.58267
1319,121.55284
1320,119.45063
1321,118.4265
1322,119.73627
1323,119.35756
1324,110.896
1325,104.33892
1326,104.2458
1327,103.85619
1328,103.643776
1329,103.88103
1330,108.530174
1331,121.039986
1332,117.29488
1333,123.78709
1334,124.10714
1335,125.09347
1336,127.119705
1337,126.42823
1338,126.33576
1339,125.72818
1340,125.854225
1341,125.42431
1342,124.58235
1343,122.34771
1344,119.04068
1345,116.24651
1346,119.28173
1347,121.51382
1348,126.5211
1349,127.119484
1350,127.75394
1351,126.74565
1352,126.12968
1353,126.02983
1354,111.35577
1355,126.796005
1356,127.005165
1357,126.27181
1358,127.28257
1359,127.42535
1360,127.70907
1361,130.84334
1362,131.80615
1363,132.20915
1364,132.10878
1365,131.83238
1366,131.2595
1367,129.74019
1368,128.61317
1369,127.86055
1370,126.94459
1371,127.47036
1372,127.64077
1373,128.61734
1374,110.34084
1375,107.17699
1376,106.76296
1377,106.633736
1378,106.54775
1379,106.71737
1380,120.35233
1381,130.94171
1382,131.26819
1383,131.77989
1384,133.90091
1385,133.49036
1386,133.93048
1387,133.1819
1388,133.63872
1389,131.47455
1390,131.69058
1391,129.91695
1392,128.5477
1393,128.17233
1394,128.7764
1395,127.093834
1396,115.16231
1397,110.866035
1398,104.35998
1399,103.62495
1400,103.90754
1401,103.47822
1402,102.92954
1403,104.34323
1404,120.51681
1405,132.47968
1406,133.62056
1407,134.97942
1408,134.53043
1409,129.61496
1410,108.12114
1411,107.8287
1412,108.40684
1413,108.008644
1414,107.15884
1415,123.79104
1416,104.83517
1417,103.99915
1418,104.18227
1419,104.239555
1420,104.05311
1421,106.468475
1422,105.46838
1423,104.76895
1424,105.628136
1425,129.39195
1426,130.47583
1427,130.72113
1428,130.94238
1429,130.19217
1430,129.54184
1431,128.19458
1432,129.0144
1433,129.3142
1434,127.84301
1435,127.33736
1436,126.19874
1437,126.50176
1438,125.16034
1439,126.25992
1440,125.29101
1441,126.58201
1442,125.88204
1443,126.31748
1444,107.78855
1445,104.50288
1446,104.260475
1447,119.09167
1448,127.449715
1449,127.52233
1450,127.345276
1451,130.54745
1452,131.28317
1453,131.28046
1454,132.40816
1455,131.44278
1456,128.43019
1457,127.6274
1458,127.321175
1459,127.42477
1460,126.52396
1461,126.249626
1462,126.47607
1463,125.8796
1464,107.93119
1465,110.36058
1466,108.05462
1467,105.613655
1468,107.16731
1469,113.92864
1470,116.18591
1471,117.94868
1472,119.064644
1473,127.42002
1474,131.04738
1475,131.00455
1476,133.57072
1477,133.37349
1478,134.10474
1479,133.76204
1480,132.42056
1481,132.04785
1482,129.31874
1483,130.01158
1484,128.96765
1485,128.49283
1486,127.206276
1487,128.70074
1488,105.99236
1489,106.339066
1490,104.98538
1491,105.185
1492,106.04209
1493,110.82832
1494,128.60757
1495,131.25262
1496,130.2539
1497,131.77856
1498,134.62637
1499,135.04478
1500,133.95009
1501,136.38655
1502,135.23819
1503,134.71848
1504,133.5267
1505,134.93408
1506,130.13034
1507,128.61792
1508,127.22041
1509,111.77569
1510,118.77845
1511,111.221756
1512,107.85775
1513,107.08774
1514,105.560684
1515,105.503265
1516,105.45204
1517,115.556885
1518,130.2157
1519,131.42838
1520,132.99144
1521,133.80966
1522,117.77185
1523,129.62946
1524,134.91422
1525,134.7888
1526,134.08592
1527,124.63526
1528,125.00661
1529,114.065025
1530,103.52204
1531,103.20429
1532,104.17304
1533,104.81455
1534,104.97976
1535,106.04774
1536,104.37763
1537,103.35238
1538,103.72012
1539,103.36587
1540,102.99616
1541,114.16284
1542,130.39142
1543,147.7409
1544,149.51823
1545,152.96515
1546,151.35762
1547,151.61821
1548,146.31805
1549,149.71103
1550,139.92667
1551,109.67694
1552,108.26307
1553,107.89654
1554,105.62362
1555,125.959564
1556,105.44926
1557,104.70771
1558,104.42507
1559,104.567406
1560,104.81165
1561,108.96132
1562,105.35226
1563,104.58102
1564,103.602776
1565,105.0389
1566,104.00867
1567,106.076294
1568,104.89776
1569,116.720764
1570,126.165
1571,127.243484
1572,128.43466
1573,108.232414
1574,110.419945
1575,126.941086
1576,129.11359
1577,125.43296
1578,150.0512
1579,129.39325
1580,115.402626
1581,105.037224
1582,103.75629
1583,103.16891
1584,103.65005
1585,104.60431
1586,133.58289
1587,139.95601
1588,142.59787
1589,139.00919
1590,143.77592
1591,132.30377
1592,132.22696
1593,131.80896
1594,144.44012
1595,129.04941
1596,126.27928
1597,129.94566
1598,128.23701
1599,123.73686
1600,129.34926
1601,129.63223
1602,116.716606
1603,111.997955
1604,109.00086
1605,111.20632
1606,110.30562
1607,110.20106
1608,109.30633
1609,121.196
1610,131.43475
1611,132.47379
1612,113.32831
1613,157.92738
1614,158.32375
1615,158.63507
1616,158.68668
1617,158.66841
1618,164.63522
1619,166.49577
1620,165.8771
1621,165.54738
1622,155.91888
1623,131.7105
1624,132.01291
1625,130.97319
1626,129.96204
1627,130.57417
1628,133.97743
1629,144.5553
1630,161.19643
1631,159.3536
1632,159.7095
1633,159.64679
1634,158.25104
1635,157.96396
1636,158.0643
1637,157.56293
1638,129.35193
1639,133.70346
1640,131.59578
1641,132.66931
1642,128.97176
1643,129.47726
1644,118.17838
1645,103.659904
1646,102.943985
1647,102.62661
1648,103.52114
1649,103.21558
1650,103.29697
1651,103.10259
1652,103.36114
1653,119.70013
1654,126.93646
1655,129.67921
1656,131.6158
1657,132.38914
1658,132.8822
1659,132.93842
1660,133.82463
1661,135.13478
1662,135.42857
1663,131.92181
1664,129.88806
1665,117.96473
1666,107.73234
1667,115.79152
1668,106.3162
1669,106.58083
1670,105.615456
1671,104.1384
1672,103.835625
1673,103.79832
1674,103.96904
1675,103.92863
1676,104.0272
1677,119.02752
1678,131.58228
1679,136.2945
1680,131.47295
1681,138.78734
1682,130.84485
1683,130.69873
1684,130.80882
1685,116.41835
1686,103.12111
1687,103.06282
1688,127.00111
1689,127.21183
1690,123.421616
1691,127.026375
1692,126.71844
1693,122.846176
1694,132.39796
1695,151.03152
1696,153.51549
1697,153.02408
1698,152.9583
1699,154.24681
1700,154.28902
1701,153.48726
1702,132.5974
1703,124.39532
1704,129.93695
1705,128.57645
1706,112.351295
1707,112.95022
1708,103.96969
1709,103.129395
1710,103.201515
1711,103.12588
1712,103.007935
1713,104.14825
1714,105.90333
1715,107.821526
1716,116.790245
1717,105.89217
1718,104.95
1719,104.5841
1720,107.90245
1721,107.38882
1722,104.75081
1723,105.755264
1724,105.80172
1725,123.55111
1726,128.5897
1727,129.9132
1728,128.1096
1729,114.53402
1730,105.499435
1731,106.184044
1732,125.229546
1733,147.57677
1734,149.0894
1735,148.6302
1736,149.37833
1737,150.3141
1738,150.99225
1739,149.68022
1740,149.35342
1741,151.20616
1742,149.91995
1743,150.36578
1744,150.99422
1745,147.45871
1746,149.01839
1747,142.92918
1748,152.14261
1749,149.98232
1750,151.81288
1751,151.35951
1752,152.16489
1753,150.08296
1754,152.35152
1755,151.60373
1756,151.49435
1757,150.54988
1758,152.88814
1759,141.99318
1760,103.20768
1761,123.6677
1762,123.26375
1763,124.25172
1764,123.941826
1765,117.93285
1766,114.608116
1767,152.49283
1768,154.27971
1769,154.17612
1770,152.22958
1771,151.6836
1772,154.75247
1773,154.82224
1774,156.94717
1775,154.80882
1776,154.88658
1777,150.8892
1778,134.987
1779,110.82644
1780,110.541824
1781,107.96795
1782,136.34773
1783,152.31134
1784,151.39851
1785,142.12885
1786,103.38517
1787,127.62904
1788,138.38567
1789,153.17076
1790,152.17062
1791,152.16588
1792,151.42163
1793,151.7822
1794,153.01103
1795,107.32247
1796,156.2767
1797,119.8253
1798,155.46864
1799,155.83089
1800,157.80151
1801,155.85088
1802,154.48122
1803,157.09227
1804,155.18056
1805,157.00055
1806,151.82976
1807,153.43091
1808,155.15948
1809,156.0567
1810,152.81966
1811,124.37773
1812,149.41638
1813,153.56454
1814,154.83902
1815,129.87918
1816,105.58576
1817,103.77827
1818,104.67705
1819,105.26035
1820,106.364655
1821,106.62428
1822,107.65267
1823,127.77723
1824,127.7215
1825,125.47523
1826,123.86761
1827,103.46668
1828,149.57921
1829,152.98616
1830,152.88641
1831,152.64606
1832,153.91269
1833,153.52582
1834,154.84883
1835,155.21901
1836,152.37123
1837,152.09177
1838,142.06459
1839,111.005165
1840,129.58203
1841,127.763824
1842,125.523994
1843,127.865135
1844,131.04263
1845,132.1212
1846,129.9
1847,151.8995
1848,153.829
1849,134.21617
1850,131.73698
1851,135.53769
1852,135.67618
1853,132.55135
1854,129.8926
1855,128.28723
1856,127.94146
1857,127.32354
1858,129.17534
1859,129.03403
1860,128.01634
1861,127.95086
1862,128.29373
1863,127.90763
1864,126.98027
1865,127.2514
1866,127.87772
1867,127.731865
1868,127.86962
1869,103.96674
1870,127.43299
1871,121.139885
1872,128.95978
1873,129.77765
1874,129.64697
1875,111.905975
