,0
637,136.60367
638,123.60962
639,135.27057
640,122.98306
641,135.14378
642,109.27689
643,120.07262
644,109.07669
645,112.710655
646,123.07305
647,117.49647
648,134.18256
649,135.21999
650,134.81082
651,107.76531
652,109.44939
653,135.61969
654,137.17477
655,137.42123
656,136.07822
657,136.08337
658,135.19186
659,136.07623
660,135.85709
661,134.0353
662,134.51112
663,133.63298
664,133.64299
665,134.21214
666,134.0031
667,133.30396
668,134.007
669,133.4337
670,133.66838
671,134.25943
672,133.2909
673,133.19757
674,134.03362
675,134.09721
676,133.7699
677,134.25478
678,134.0136
679,135.20969
680,135.228
681,134.2423
682,134.00049
683,133.66405
684,133.21936
685,133.28546
686,134.18039
687,134.75186
688,135.12927
689,134.54279
690,134.5712
691,133.24738
692,133.06425
693,134.38753
694,134.53319
695,134.43309
696,134.28967
697,168.37122
698,166.0661
699,161.59998
700,164.25522
701,136.29323
702,134.74362
703,135.47641
704,135.73167
705,135.88953
706,135.33893
707,135.08417
708,135.0887
709,134.90445
710,135.76236
711,136.10405
712,134.93161
713,135.9955
714,135.25267
715,134.5209
716,134.35492
717,134.77089
718,135.04605
719,134.71452
720,134.20523
721,135.59946
722,135.30469
723,135.9638
724,135.76135
725,135.33838
726,135.07918
727,134.89891
728,135.90459
729,135.88905
730,135.1186
731,134.69044
732,134.39235
733,134.98146
734,135.43092
735,136.39221
736,136.21144
737,135.57594
738,136.38489
739,136.45036
740,135.55533
741,135.59097
742,135.75345
743,136.35316
744,136.0202
745,136.91002
746,136.37238
747,136.31383
748,135.96205
749,136.02936
750,136.18605
751,137.05031
752,135.6995
753,137.418
754,135.9532
755,135.05006
756,135.06451
757,134.54929
758,135.657
759,136.21045
760,136.40974
761,135.88142
762,135.94
763,136.10065
764,135.77591
765,135.97433
766,135.87456
767,135.31383
768,135.95743
769,135.49724
770,135.52641
771,136.18988
772,135.99664
773,136.75816
774,137.22627
775,136.51044
776,136.76155
777,135.33734
778,134.26234
779,133.3621
780,132.53067
781,131.37018
782,132.93497
783,132.45084
784,124.26816
785,114.07704
786,132.36746
787,135.70296
788,134.80078
789,135.42
790,135.75769
791,135.62068
792,134.14243
793,135.25351
794,135.36742
795,135.35239
796,134.63884
797,136.53584
798,135.287
799,116.71433
800,135.71884
801,135.45264
802,136.27469
803,136.34093
804,136.58861
805,136.44373
806,135.71123
807,156.58368
808,166.59491
809,167.5933
810,165.84969
811,165.6763
812,164.98903
813,166.80495
814,164.4268
815,135.42613
816,111.52229
817,112.52366
818,112.46395
819,112.80243
820,112.89812
821,112.5057
822,112.6081
823,162.33855
824,166.0098
825,165.4481
826,165.71669
827,163.96625
828,165.31297
829,166.4618
830,164.57362
831,166.81384
832,167.56244
833,160.35873
834,110.02091
835,110.51023
836,110.36677
837,111.053665
838,111.78406
839,131.99057
840,131.60692
841,129.34496
842,132.75955
843,135.18008
844,136.17392
845,117.116356
846,155.23691
847,166.69547
848,166.7226
849,165.25912
850,165.60863
851,165.29611
852,164.12584
853,165.84335
854,163.95706
855,165.33154
856,164.60234
857,166.90245
858,166.98178
859,118.23366
860,136.28702
861,127.90554
862,129.27931
863,126.94978
864,126.53215
865,122.73272
866,127.083305
867,135.9174
868,135.82896
869,136.61697
870,135.47154
871,135.69847
872,134.78564
873,162.41853
874,162.39113
875,164.25627
876,163.57497
877,163.996
878,162.20995
879,163.78252
880,163.42926
881,164.43803
882,167.39767
883,121.101036
884,121.976326
885,135.8318
886,136.76328
887,136.58147
888,136.71176
889,114.12162
890,129.84705
891,137.57172
892,135.8687
893,138.13039
894,136.12483
895,135.7549
896,137.2042
897,135.74422
898,135.14491
899,134.58672
900,134.73724
901,134.90038
902,135.48157
903,124.7712
904,117.88685
905,118.147415
906,118.236786
907,118.473
908,134.60329
909,135.85619
910,136.96332
911,136.58752
912,136.2608
913,136.30241
914,135.3751
915,135.03886
916,134.74161
917,136.4643
918,135.18536
919,135.72398
920,134.92017
921,134.98877
922,135.55038
923,135.48386
924,135.46384
925,136.09972
926,136.86667
927,136.5452
928,136.84297
929,136.07227
930,136.65594
931,135.93086
932,136.74019
933,137.24551
934,136.5755
935,136.4218
936,137.09882
937,136.80304
938,137.25931
939,138.76978
940,126.93102
941,114.09087
942,122.01652
943,138.10233
944,137.79935
945,138.17685
946,137.95436
947,137.15907
948,136.22527
949,137.84647
950,140.2797
951,137.20602
952,137.593
953,137.27348
954,137.29878
955,136.96252
956,137.57756
957,137.39845
958,136.43842
959,137.14755
960,123.31778
961,112.987114
962,113.452705
963,113.876236
964,115.878654
965,132.62785
966,137.9214
967,138.84967
968,137.51529
969,138.31926
970,138.335
971,137.86195
972,138.20485
973,138.84631
974,138.63327
975,139.18028
976,139.65326
977,139.47116
978,138.99193
979,137.10388
980,123.64793
981,138.87556
982,138.70746
983,135.8937
984,137.00531
985,138.12871
986,137.39648
987,138.34944
988,138.49503
989,138.83119
990,137.00894
991,137.90234
992,137.58994
993,137.0935
994,136.09315
995,136.38081
996,136.0898
997,137.87514
998,136.97725
999,137.70436
1000,134.50621
1001,138.29433
1002,135.64369
1003,130.10898
1004,127.13536
1005,136.63933
1006,136.73798
1007,137.39561
1008,138.06136
1009,129.18044
1010,129.19148
1011,136.8351
1012,135.97427
1013,137.03226
1014,136.29648
1015,136.41086
1016,135.95253
1017,135.98877
1018,136.57176
1019,136.44452
1020,136.41418
1021,137.28728
1022,137.16747
1023,136.44449
1024,136.21002
1025,135.58865
1026,136.54955
1027,136.09598
1028,135.97594
1029,135.73203
1030,135.3951
1031,132.78847
1032,135.33049
1033,135.14142
1034,135.07747
1035,136.10677
1036,137.17574
1037,137.48439
1038,137.17706
1039,135.8154
1040,136.05397
1041,135.99585
1042,135.38177
1043,134.75424
1044,136.29216
1045,136.24365
1046,136.72943
1047,136.54863
1048,135.0738
1049,136.49516
1050,135.91338
1051,135.41098
1052,135.37291
1053,134.74763
1054,136.21155
1055,132.90747
1056,135.87181
1057,132.82428
1058,135.74353
1059,136.00716
1060,136.06416
1061,135.19682
1062,135.37743
1063,135.1373
1064,134.40263
1065,135.51746
1066,135.44003
1067,134.69676
1068,134.37434
1069,135.61156
1070,134.80666
1071,134.77103
1072,134.93414
1073,136.03973
1074,135.40225
1075,134.38577
1076,134.31108
1077,134.58595
1078,133.83945
1079,134.18634
1080,134.60266
1081,134.87132
1082,134.15092
1083,135.02907
1084,126.92828
1085,134.7368
1086,134.0955
1087,134.5112
1088,132.24692
1089,132.24986
1090,136.64105
1091,134.36215
1092,133.83958
1093,134.70488
1094,134.93938
1095,134.54543
1096,134.79114
1097,135.2403
1098,133.94559
1099,134.59396
1100,133.71445
1101,133.59251
1102,133.21178
1103,133.882
1104,133.76942
1105,119.81003
1106,112.21449
1107,112.70913
1108,113.48854
1109,153.73047
1110,156.82854
1111,160.4798
1112,157.01544
1113,152.234
1114,153.63264
1115,159.91173
1116,161.39803
1117,135.80241
1118,135.63194
1119,135.06216
1120,135.74347
1121,134.8866
1122,135.11465
1123,134.31238
1124,133.85678
1125,124.32707
1126,112.62833
1127,112.75643
1128,114.34059
1129,135.6592
1130,146.64944
1131,162.20645
1132,158.45602
1133,162.28969
1134,160.83969
1135,165.27498
1136,164.49545
1137,164.97032
1138,165.60333
1139,164.67969
1140,162.6505
1141,146.297
1142,134.16348
1143,134.53687
1144,134.67393
1145,133.81854
1146,125.17147
1147,112.8977
1148,112.135506
1149,111.88957
1150,111.484146
1151,111.636765
1152,129.54483
1153,135.67332
1154,136.68954
1155,135.70699
1156,163.529
1157,167.08179
1158,166.10403
1159,166.1026
1160,165.01059
1161,167.56453
1162,167.63583
1163,167.16956
1164,143.14302
1165,135.1675
1166,135.01398
1167,135.13162
1168,135.05109
1169,135.23265
1170,134.78717
1171,135.23795
1172,120.92576
1173,123.36053
1174,135.90332
1175,138.21658
1176,173.07564
1177,165.41936
1178,159.29753
1179,157.73927
1180,159.41617
1181,158.16464
1182,160.18204
1183,160.66011
1184,164.1326
1185,163.06932
1186,165.63863
1187,154.70972
1188,133.71164
1189,134.57939
1190,134.78865
1191,134.3792
1192,132.04956
1193,113.5062
1194,112.3892
1195,117.863945
1196,138.26624
1197,113.511284
1198,129.30411
1199,133.97508
1200,134.62083
1201,133.75397
1202,134.31749
1203,134.77235
1204,135.82095
1205,135.55588
1206,135.63663
1207,136.27757
1208,134.53918
1209,135.38042
1210,134.78143
1211,134.79941
1212,134.64938
1213,134.87831
1214,135.48262
1215,135.97137
1216,137.07791
1217,137.3405
1218,137.04787
1219,136.67503
1220,137.10382
1221,127.76603
1222,136.60805
1223,136.23695
1224,134.97575
1225,133.61769
1226,134.21722
1227,134.33542
1228,134.36368
1229,133.43787
1230,134.45712
1231,133.77765
1232,134.16682
1233,134.57617
1234,135.43063
1235,134.19212
1236,133.67886
1237,135.3133
1238,135.79399
1239,133.65768
1240,135.14462
1241,135.59677
1242,135.57362
1243,135.09547
1244,135.70898
1245,122.40045
1246,136.00835
1247,136.75758
1248,136.90926
1249,134.94418
1250,135.68396
1251,135.52893
1252,134.1241
1253,134.11676
1254,135.6845
1255,135.98552
1256,136.31898
1257,135.97559
1258,135.8838
1259,134.67436
1260,135.4446
1261,135.59169
1262,136.16594
1263,135.84349
1264,136.05548
1265,136.10461
1266,135.23111
1267,138.48514
1268,138.50069
1269,109.35871
1270,110.420586
1271,137.27478
1272,160.68036
1273,157.06593
1274,159.02945
1275,160.02477
1276,161.32597
1277,153.89986
1278,162.63072
1279,162.42987
1280,136.50978
1281,136.65947
1282,136.17097
1283,135.95392
1284,135.62984
1285,135.54817
1286,135.23457
1287,134.28287
1288,136.10182
1289,135.98227
1290,135.05763
1291,134.74924
1292,134.01895
1293,118.605354
1294,133.6015
1295,136.01302
1296,136.40501
1297,135.27568
1298,135.71114
1299,135.35457
1300,134.19461
1301,134.82481
1302,134.82916
1303,135.3238
1304,135.52783
1305,135.72548
1306,137.0172
1307,134.89018
1308,134.14374
1309,133.54999
1310,134.6443
1311,135.14822
1312,135.33101
1313,134.97127
1314,135.58873
1315,135.71368
1316,135.44016
1317,136.54216
1318,136.60818
1319,135.87685
1320,135.86838
1321,135.27075
1322,135.50558
1323,134.89284
1324,135.31615
1325,133.82433
1326,135.47644
1327,136.13785
1328,135.7723
1329,135.84203
1330,137.52686
1331,135.4625
1332,135.25629
1333,135.5992
1334,135.43602
1335,135.37347
1336,135.60132
1337,137.38016
1338,137.36334
1339,135.9275
1340,135.61044
1341,136.40543
1342,137.17804
1343,136.10541
1344,135.7647
1345,138.20569
1346,142.61223
1347,145.06296
1348,145.77559
1349,146.58783
1350,150.09409
1351,148.63098
1352,136.53523
1353,137.00409
1354,137.61188
1355,135.8422
1356,136.13863
1357,136.83104
1358,137.29478
1359,135.41455
1360,135.39081
1361,134.77596
1362,134.38052
1363,132.95444
1364,134.27267
1365,133.60251
1366,134.44582
1367,133.8615
1368,133.6259
1369,133.78601
1370,134.88878
1371,134.00053
1372,133.17732
1373,132.96028
1374,134.82866
1375,133.8153
1376,134.49617
1377,133.67159
1378,134.68527
1379,133.3481
1380,135.40576
1381,134.7231
1382,134.83951
1383,135.22388
1384,133.93437
1385,134.25856
1386,134.03387
1387,133.79947
1388,134.63206
1389,134.36198
1390,134.78261
1391,134.91632
1392,135.48273
1393,136.09123
1394,136.04604
1395,135.80643
1396,134.55286
1397,135.12556
1398,135.18535
1399,133.95323
1400,134.35162
1401,134.79906
1402,135.03864
1403,135.02559
1404,134.82576
1405,135.00838
1406,135.32541
1407,134.86964
1408,136.09814
1409,137.19704
1410,136.05693
1411,135.4951
1412,134.85516
1413,135.36555
1414,135.8404
1415,136.44681
1416,164.30585
1417,158.83493
1418,155.89381
1419,134.6458
1420,134.75018
1421,134.55641
1422,135.77637
1423,159.19429
1424,136.51022
1425,135.74823
1426,135.70416
1427,135.55548
1428,135.64075
1429,136.16547
1430,135.04791
1431,135.7806
1432,136.18675
1433,136.07054
1434,135.92729
1435,136.55322
1436,131.49136
1437,113.256775
1438,113.833405
1439,131.73466
1440,162.24333
1441,135.88855
1442,134.94023
1443,135.60219
1444,134.79788
1445,135.43518
1446,136.11687
1447,135.79973
1448,136.23715
1449,135.44373
1450,138.82172
1451,136.42569
1452,135.66644
1453,135.88661
1454,136.5383
1455,136.0902
1456,136.22826
1457,135.82875
1458,124.22946
1459,117.66368
1460,136.54176
1461,136.45633
1462,137.65474
1463,137.32559
1464,159.23105
1465,156.49992
1466,158.84554
1467,159.28917
1468,159.73663
1469,156.33134
1470,157.54893
1471,150.99844
1472,153.06819
1473,157.5475
1474,150.60393
1475,146.34464
1476,142.85365
1477,136.47499
1478,136.21613
1479,136.74973
1480,137.11621
1481,137.92523
1482,137.4729
1483,137.84088
1484,137.56158
1485,151.67575
1486,159.65697
1487,159.22127
1488,158.82736
1489,156.9588
1490,159.31468
1491,138.7754
1492,136.68474
1493,136.92368
1494,136.86504
1495,137.28847
1496,136.70143
1497,136.66856
1498,136.6369
1499,135.8066
1500,135.87941
1501,136.3164
1502,136.65805
1503,136.41806
1504,137.09424
1505,138.13162
1506,136.87009
1507,136.37279
1508,138.17401
1509,137.29361
1510,136.64838
1511,136.85919
1512,136.7845
1513,136.82466
1514,137.51167
1515,137.4507
1516,137.46227
1517,138.09346
1518,138.07956
1519,137.92604
1520,137.67911
1521,136.70839
1522,137.423
1523,136.66385
1524,136.73769
1525,136.69797
1526,136.85744
1527,136.20795
1528,136.44678
1529,136.54446
1530,136.42538
1531,136.31953
1532,135.70038
1533,135.89499
1534,136.56895
1535,137.15346
1536,136.32584
1537,136.31638
1538,135.84422
1539,136.27672
1540,135.68152
1541,137.18652
1542,138.63503
1543,137.8323
1544,137.5702
1545,136.79352
1546,137.80206
1547,137.56912
1548,136.81685
1549,137.13588
1550,136.64482
1551,137.83559
1552,137.4999
1553,137.0598
1554,138.41222
1555,138.18668
1556,138.38872
1557,137.91945
1558,138.40015
1559,138.05385
1560,150.72472
1561,144.28506
1562,138.05759
1563,136.92923
1564,137.59729
1565,136.5082
1566,136.79161
1567,136.84422
1568,137.25742
1569,137.7254
1570,137.9497
1571,136.67351
1572,135.96944
1573,137.57008
1574,136.73827
1575,136.52316
1576,137.20547
1577,137.78998
1578,137.6604
1579,137.45924
1580,137.84503
1581,136.52292
1582,137.5713
1583,155.34964
1584,137.48985
1585,135.19058
1586,136.35077
1587,137.46497
1588,137.1281
1589,137.35712
1590,137.04065
1591,136.10692
1592,136.31349
1593,136.47333
1594,136.89024
1595,135.92209
1596,135.84889
1597,135.79297
1598,136.01266
1599,136.44215
1600,135.72998
1601,136.49448
1602,135.65968
1603,115.55571
1604,115.500565
1605,109.391426
1606,136.4708
1607,137.94046
1608,137.68051
1609,136.94925
1610,136.36131
1611,137.00845
1612,137.05682
1613,137.25305
1614,136.95424
1615,137.02388
1616,138.10364
1617,135.39473
1618,137.47722
1619,137.17322
1620,136.54597
1621,138.27641
1622,137.03307
1623,138.12857
1624,138.5121
1625,137.81226
1626,136.30133
1627,136.44945
1628,139.41284
1629,139.27562
1630,141.5337
1631,139.14284
1632,137.46255
1633,136.77707
1634,136.73479
1635,137.8639
1636,137.63162
1637,137.81107
1638,137.31941
1639,138.36037
1640,137.50848
1641,138.32556
1642,138.1875
1643,137.05208
1644,137.25264
1645,137.05232
1646,137.78043
1647,139.63809
1648,138.97212
1649,139.34367
1650,138.89925
1651,139.74748
1652,139.95175
1653,151.35587
1654,164.28345
1655,158.74872
1656,157.17557
1657,157.39827
1658,155.20583
1659,156.8624
1660,156.69022
1661,137.76018
1662,137.08649
1663,137.74786
1664,137.03166
1665,138.9241
1666,137.23717
1667,137.71785
1668,137.15431
1669,137.21394
1670,138.27415
1671,138.40408
1672,137.34088
1673,137.29118
1674,138.68925
1675,138.23068
1676,138.32407
1677,138.76082
1678,138.84393
1679,137.24962
1680,138.00706
1681,138.34209
1682,139.16298
1683,138.02425
1684,138.72462
1685,138.41528
1686,137.64098
1687,136.97244
1688,137.36917
1689,136.95811
1690,135.32642
1691,136.71857
1692,137.30756
1693,137.37114
1694,136.9086
1695,137.29422
1696,136.45943
1697,136.90742
1698,136.4989
1699,136.21593
1700,136.20049
1701,137.31804
1702,137.23286
1703,136.0062
1704,136.41356
1705,136.23651
1706,135.76671
1707,136.96457
1708,136.4953
1709,137.5424
1710,137.63698
1711,137.27031
1712,137.13997
1713,136.82793
1714,137.00168
1715,136.32362
1716,136.13477
1717,137.00108
1718,135.57295
1719,137.82344
1720,136.56552
1721,137.00673
1722,138.18144
1723,138.1736
1724,138.45831
1725,138.22095
1726,138.44162
1727,137.94824
1728,137.47928
1729,137.58786
1730,137.19382
1731,137.76926
1732,138.60747
1733,137.53604
1734,137.52649
1735,137.68185
1736,137.35905
1737,137.6575
1738,137.788
1739,137.0161
1740,137.64235
1741,137.12212
1742,138.00209
1743,137.67242
1744,136.85051
1745,137.48877
1746,137.5439
1747,137.53467
1748,137.01013
1749,137.88228
1750,138.02754
1751,137.48694
1752,136.854
1753,137.40593
1754,136.14702
1755,136.12386
1756,137.17725
1757,137.17772
1758,137.75887
1759,137.2819
1760,136.62788
1761,137.71451
1762,137.8857
1763,136.50633
1764,136.99545
1765,137.24416
1766,137.3769
1767,136.95526
1768,137.73619
1769,137.6857
1770,137.06021
1771,137.14076
1772,137.67339
1773,134.88022
1774,136.86407
1775,137.5381
1776,138.03087
1777,136.8997
1778,136.46964
1779,136.7162
1780,136.7173
1781,136.75826
1782,135.34079
1783,136.37727
1784,137.06909
1785,136.14076
1786,137.04161
1787,135.90279
1788,136.90663
1789,127.75436
1790,135.49211
1791,137.43887
1792,137.11699
1793,136.28326
1794,136.94818
1795,137.91559
1796,136.73535
1797,137.52667
1798,138.52797
1799,137.94443
1800,138.41156
1801,137.97032
1802,137.82845
1803,136.63895
1804,135.98668
1805,135.70738
1806,135.46277
1807,136.54611
1808,136.47893
1809,136.5104
1810,137.00204
1811,136.85904
1812,136.9305
1813,137.7325
1814,137.45769
1815,137.32323
1816,137.58824
1817,136.5702
1818,137.15262
1819,137.84557
1820,135.47914
1821,136.90074
1822,136.47531
1823,137.1333
1824,137.27022
1825,136.18549
1826,136.6851
1827,137.59567
1828,136.87769
1829,135.69969
1830,135.89412
1831,135.20682
1832,134.41017
1833,138.14719
1834,138.15596
1835,137.65831
1836,138.24265
1837,139.31305
1838,138.58386
1839,138.67685
1840,166.62979
1841,165.25912
1842,164.33176
1843,163.79204
1844,163.22377
1845,163.01695
1846,139.33086
1847,137.51965
1848,136.99483
1849,137.31087
1850,137.32861
1851,136.92625
1852,136.94658
1853,137.43742
1854,109.7363
1855,109.32048
1856,109.152306
1857,109.59354
1858,109.630295
1859,111.477196
1860,130.26085
1861,137.68077
1862,110.87177
1863,137.14569
1864,136.77628
1865,137.35254
1866,138.06859
1867,137.29214
1868,137.85208
1869,138.4002
1870,138.558
1871,137.80527
1872,137.5387
1873,137.7174
1874,136.42049
1875,136.96086
1876,136.76295
