,0
253,158.1944
254,158.81378
255,156.44786
256,156.74028
257,158.73474
258,159.95709
259,159.66743
260,158.143
261,157.37721
262,156.65747
263,155.12048
264,155.99208
265,157.75024
266,155.32967
267,157.09958
268,158.17834
269,157.57138
270,157.14932
271,156.54314
272,155.03409
273,158.64304
274,156.83946
275,157.46178
276,154.40263
277,157.16638
278,156.7465
279,155.75348
280,155.61009
281,156.87224
282,154.72214
283,156.61813
284,155.9433
285,156.50034
286,156.5901
287,157.9553
288,155.79646
289,160.80298
290,158.18106
291,159.80254
292,159.3428
293,159.83513
294,159.0865
295,159.55939
296,159.88147
297,159.66562
298,159.2262
299,158.07228
300,156.61966
301,157.53697
302,158.1833
303,157.13148
304,157.53447
305,157.59158
306,157.8658
307,156.91731
308,156.34709
309,155.63808
310,157.31596
311,156.7311
312,158.05165
313,158.57019
314,159.25606
315,157.53745
316,157.98291
317,156.97665
318,157.63788
319,154.8786
320,155.66054
321,156.86694
322,156.77998
323,157.84096
324,157.18747
325,156.26335
326,155.3082
327,156.49661
328,154.70168
329,156.48799
330,155.28903
331,157.48405
332,158.20108
333,158.30406
334,157.88914
335,158.35416
336,159.05623
337,161.03296
338,160.44307
339,160.88719
340,160.48567
341,161.48094
342,159.33028
343,161.82504
344,160.91632
345,160.95534
346,159.92213
347,160.57605
348,159.55804
349,158.80992
350,159.18773
351,158.92099
352,159.33841
353,158.96515
354,159.19212
355,159.10872
356,159.88298
357,158.96857
358,159.59663
359,158.2085
360,157.8626
361,158.33806
362,155.97575
363,154.26506
364,155.83975
365,155.82512
366,155.07854
367,154.93806
368,156.55995
369,156.7481
370,156.65388
371,156.06995
372,155.81169
373,157.56354
374,156.89906
375,157.28111
376,156.46875
377,156.37029
378,155.20514
379,156.5272
380,155.63324
381,155.9261
382,154.37245
383,154.16193
384,153.96797
385,156.06111
386,120.68532
387,117.251434
388,117.60668
389,116.654274
390,114.79489
391,111.648285
392,109.987045
393,128.35951
394,128.24957
395,129.38892
396,129.84859
397,130.54523
398,129.29564
399,130.15942
400,130.29224
401,129.48837
402,128.9754
403,127.84405
404,127.619064
405,127.49398
406,127.17812
407,127.53281
408,127.40791
409,104.27192
410,110.118996
411,124.315475
412,124.95559
413,127.03556
414,127.18367
415,128.03168
416,127.057396
417,127.90043
418,128.20497
419,127.0661
420,126.91201
421,125.99037
422,124.62382
423,109.04974
424,117.20185
425,124.75406
426,126.523026
427,126.425476
428,126.066
429,128.78235
430,129.04741
431,124.45361
432,128.8393
433,137.80272
434,127.34549
435,127.61111
436,127.21804
437,127.00119
438,125.72733
439,125.58926
440,126.06459
441,106.91781
442,125.0704
443,109.81494
444,109.29289
445,103.949974
446,119.11867
447,124.075134
448,125.16958
449,125.491585
450,124.44817
451,107.5486
452,106.63227
453,109.08448
454,109.585686
455,120.539345
456,126.62226
457,126.489746
458,113.999245
459,107.93406
460,111.288994
461,109.587364
462,110.025055
463,111.387375
464,113.80923
465,107.73454
466,107.17282
467,107.33207
468,106.52949
469,110.790726
470,125.09401
471,126.1101
472,126.90927
473,126.32916
474,125.13359
475,124.04495
476,110.86925
477,105.58734
478,105.41585
479,106.35578
480,104.73011
481,107.94259
482,116.36266
483,104.56346
484,118.65985
485,121.85216
486,124.02903
487,125.16238
488,125.594604
489,124.86525
490,124.30209
491,124.302605
492,124.10933
493,123.91218
494,123.82499
495,123.56441
496,123.84949
497,121.39134
498,123.18596
499,122.37486
500,121.59883
501,121.977135
502,122.209465
503,117.52624
504,105.26129
505,118.10848
506,121.983215
507,122.811165
508,123.40784
509,123.694435
510,123.199936
511,125.55152
512,127.24536
513,126.86924
514,127.84397
515,128.29225
516,128.21053
517,127.29515
518,127.63092
519,126.228905
520,125.21965
521,125.61963
522,124.72203
523,125.35974
524,117.31118
525,104.2206
526,104.20464
527,104.072685
528,104.25587
529,104.28316
530,110.29088
531,122.92634
532,122.63431
533,122.30535
534,121.656525
535,121.21152
536,121.09816
537,121.5661
538,121.73175
539,122.46739
540,123.024765
541,123.49847
542,124.102325
543,122.23508
544,121.216736
545,121.29389
546,120.2325
547,122.0003
548,120.96388
549,120.57746
550,104.89159
551,121.3333
552,121.98488
553,121.73034
554,123.332054
555,123.12756
556,123.8931
557,123.367584
558,122.12905
559,123.40409
560,123.666756
561,123.80851
562,124.63658
563,124.653725
564,123.80784
565,123.898125
566,123.58748
567,123.3049
568,123.17556
569,124.77289
570,125.06575
571,123.10191
572,125.37941
573,118.003075
574,105.51026
575,107.65026
576,105.813995
577,106.58945
578,106.56644
579,117.46307
580,127.02258
581,126.50544
582,126.351036
583,128.01312
584,128.53856
585,128.17944
586,130.25308
587,129.7765
588,130.44255
589,131.11856
590,130.83849
591,130.39963
592,129.58101
593,129.33623
594,129.04399
595,128.0509
596,120.04743
597,109.99822
598,109.8948
599,111.58466
600,113.64066
601,119.02956
602,129.74857
603,130.35962
604,130.03316
605,130.27663
606,129.10864
607,129.41724
608,129.34831
609,130.07722
610,130.84274
611,130.10686
612,130.70158
613,129.841
614,129.80075
615,130.03593
616,129.67215
617,129.80632
618,130.01053
619,130.2486
620,130.73326
621,130.16649
622,130.0855
623,129.39561
624,130.86142
625,112.516106
626,114.07952
627,114.20775
628,111.79038
629,128.72328
630,110.068634
631,111.60857
632,111.0143
633,124.60572
634,128.40411
635,127.716675
636,127.3391
637,127.46098
638,125.191956
639,127.57756
640,115.42429
641,106.57097
642,116.10524
643,124.48582
644,123.096016
645,122.28683
646,104.486176
647,110.229965
648,124.530876
649,124.831184
650,109.76307
651,151.33319
652,151.60805
653,152.82077
654,150.0249
655,139.37973
656,125.15293
657,120.47174
658,107.22291
659,107.39214
660,107.44125
661,103.835014
662,103.67515
663,104.78622
664,104.95842
665,125.186104
666,125.51311
667,124.54122
668,126.127396
669,124.05541
670,121.59335
671,105.104
672,105.2232
673,105.676956
674,105.42391
675,121.09994
676,123.23613
677,122.73407
678,124.27549
679,126.13171
680,124.220505
681,110.457794
682,107.814674
683,113.14438
684,128.68906
685,129.53261
686,128.70255
687,127.89319
688,116.41269
689,110.6083
690,110.105515
691,109.78309
692,107.416756
693,107.50655
694,105.19298
695,121.546455
696,122.03698
697,114.52293
698,123.61462
699,112.79345
700,112.81739
701,118.25156
702,109.09031
703,110.77199
704,112.0011
705,118.97342
706,122.631165
707,112.31222
708,106.67441
709,105.333244
710,106.2506
711,105.17946
712,120.16706
713,124.409615
714,126.752304
715,124.34275
716,117.5068
717,115.0521
718,122.72576
719,128.05302
720,124.99386
721,124.66487
722,109.35925
723,105.289345
724,104.21367
725,116.19589
726,122.09491
727,126.36186
728,110.52559
729,123.56827
730,120.722725
731,118.30524
732,111.7139
733,106.81936
734,106.33326
735,105.49057
736,105.31877
737,105.33107
738,115.336235
739,107.7516
740,104.56773
741,104.438095
742,118.41708
743,120.92696
744,115.42037
745,113.71332
746,124.61344
747,125.35025
748,126.669174
749,127.581665
750,128.90036
751,127.79126
752,128.12152
753,128.43587
754,128.37886
755,128.837
756,128.46657
757,127.60197
758,126.011154
759,124.63649
760,123.53633
761,119.592834
762,118.98244
763,119.559326
764,121.43267
765,121.952385
766,121.95553
767,122.622475
768,122.83594
769,122.94304
770,120.863525
771,122.0328
772,124.34576
773,124.69218
774,122.35484
775,122.22957
776,121.070564
777,120.43051
778,115.5521
779,105.60684
780,122.224884
781,122.82737
782,117.28736
783,110.86293
784,120.80905
785,123.97108
786,122.108475
787,121.84385
788,121.35846
789,123.73738
790,124.1172
791,123.09495
792,122.7625
793,122.52655
794,121.99323
795,122.36832
796,122.25951
797,123.23843
798,122.58641
799,123.97315
800,123.20675
801,123.767075
802,122.69702
803,121.03089
804,121.37664
805,116.915344
806,116.40664
807,118.09002
808,122.35079
809,116.05515
810,123.04477
811,123.34405
812,157.7523
813,157.78
814,124.64566
815,124.221504
816,124.988144
817,123.78427
818,125.08665
819,123.21726
820,123.53398
821,124.398186
822,123.70886
823,123.63299
824,123.16367
825,123.69055
826,122.34312
827,111.93223
828,109.28473
829,108.010315
830,109.98196
831,109.66879
832,111.60911
833,113.780266
834,121.03294
835,121.2043
836,120.84731
837,121.69938
838,112.00801
839,112.90995
840,148.15303
841,158.2092
842,158.57812
843,158.5965
844,121.318695
845,120.84474
846,120.86966
847,121.510635
848,123.26451
849,124.62712
850,109.18576
851,113.30691
852,122.22529
853,120.99739
854,120.00942
855,119.057335
856,135.06601
857,129.62517
858,128.67177
859,128.8446
860,127.96996
861,128.50557
862,128.5769
863,126.96713
864,125.126526
865,124.49353
866,125.4684
867,125.263725
868,124.3975
869,124.008446
870,123.96344
871,127.629295
872,111.6503
873,106.248344
874,105.43829
875,105.21294
876,104.952324
877,115.34544
878,109.97859
879,115.41748
880,126.455376
881,138.35599
882,151.99886
883,152.49571
884,121.31049
885,116.10443
886,129.34131
887,123.77477
888,109.71357
889,121.8999
890,128.03487
891,126.46175
892,115.59219
893,106.233505
894,116.99613
895,106.41037
896,104.89919
897,104.805885
898,105.22363
899,105.16295
900,105.80687
901,105.97984
902,106.93135
903,107.24536
904,155.21309
905,153.67291
906,152.9296
907,151.0214
908,149.64879
909,150.89897
910,152.15709
911,151.92175
912,153.02019
913,152.56488
914,153.16556
915,152.39075
916,125.2628
917,124.982956
918,124.65323
919,123.637
920,117.77466
921,105.12724
922,106.52445
923,106.07309
924,105.85502
925,105.03779
926,105.100746
927,104.88817
928,104.56291
929,115.51023
930,154.27455
931,152.3241
932,153.86699
933,152.5355
934,152.5036
935,152.98117
936,153.75093
937,110.62159
938,150.12129
939,126.72912
940,126.95573
941,125.362434
942,133.13728
943,119.97391
944,107.529175
945,108.111786
946,107.615814
947,106.663666
948,106.110855
949,106.112404
950,106.22937
951,108.89872
952,124.69701
953,127.5176
954,127.546555
955,129.88806
956,130.87975
957,128.6985
958,129.08965
959,129.38994
960,149.45668
961,155.09514
962,153.02446
963,154.90292
964,152.37277
965,123.887505
966,125.13614
967,122.70262
968,114.6088
969,108.385414
970,107.863205
971,106.58125
972,106.30102
973,107.14193
974,106.560936
975,116.11274
976,127.64747
977,126.31148
978,128.10995
979,130.13232
980,128.62798
981,128.9054
982,131.44182
983,130.28645
984,131.58492
985,131.76016
986,127.888626
987,154.11928
988,152.73276
989,151.22182
990,126.128296
991,121.578026
992,121.55075
993,122.46458
994,123.53178
995,124.58648
996,108.67157
997,113.316086
998,109.11469
999,118.85686
1000,124.038475
1001,126.39176
1002,127.70253
1003,124.84749
1004,126.112785
1005,126.55429
1006,126.639206
1007,127.701256
1008,118.763954
1009,127.14578
1010,124.87927
1011,125.792984
1012,124.19571
1013,125.16135
1014,122.91666
1015,115.49142
1016,116.68577
1017,120.855064
1018,108.509834
1019,106.161316
1020,105.488655
1021,119.78987
1022,112.950294
1023,128.04968
1024,126.69697
1025,127.88098
1026,129.7001
1027,129.93794
1028,130.9947
1029,130.91582
1030,131.15204
1031,131.45784
1032,130.22902
1033,129.46216
1034,129.34505
1035,128.30768
1036,128.6694
1037,128.78326
1038,128.14235
1039,128.06023
1040,128.50142
1041,127.677666
1042,127.9368
1043,127.093285
1044,119.79085
1045,119.375
1046,111.600204
1047,117.246315
1048,125.69395
1049,126.966415
1050,126.9794
1051,130.4602
1052,129.96336
1053,152.63086
1054,153.92
1055,155.68916
1056,156.99835
1057,131.4944
1058,129.78145
1059,127.66971
1060,127.55382
1061,128.46658
1062,141.23073
1063,125.911736
1064,121.88887
1065,123.23477
1066,117.32898
1067,107.72088
1068,107.747475
1069,113.619835
1070,107.74652
1071,109.20314
1072,125.950356
1073,137.33238
1074,136.38844
1075,113.295006
1076,156.6662
1077,127.26281
1078,126.033844
1079,126.169846
1080,125.79291
1081,119.60742
1082,107.798515
1083,106.794205
1084,105.90185
1085,106.03574
1086,106.788895
1087,105.81221
1088,106.43552
1089,107.61568
1090,107.4779
1091,107.72585
1092,108.44776
1093,106.6165
1094,107.70066
1095,107.20512
1096,107.227585
1097,108.23456
1098,108.21226
1099,107.088356
1100,109.5962
1101,110.82832
1102,111.05033
1103,111.35735
1104,111.15083
1105,110.61839
1106,126.071465
1107,129.50261
1108,129.81688
1109,130.14064
1110,129.58742
1111,129.18918
1112,156.63689
1113,135.54951
1114,147.68208
1115,128.60017
1116,127.358284
1117,129.25642
1118,124.87047
1119,127.51183
1120,127.5547
1121,119.66117
1122,126.017075
1123,114.94604
1124,109.69763
1125,109.366585
1126,109.41585
1127,109.239426
1128,109.62853
1129,116.947716
1130,128.37712
1131,128.92813
1132,129.71468
1133,130.8198
1134,131.42781
1135,130.03395
1136,130.20816
1137,130.52702
1138,130.1769
1139,129.03752
1140,156.59132
1141,156.64186
1142,137.78793
1143,127.70452
1144,128.57845
1145,129.27228
1146,115.54489
1147,109.99399
1148,109.98688
1149,109.27918
1150,110.26202
1151,118.438705
1152,109.74964
1153,121.72193
1154,128.68634
1155,128.96005
1156,129.53365
1157,130.42856
1158,130.2476
1159,127.780876
1160,129.21616
1161,129.77737
1162,128.40634
1163,128.18626
1164,128.00629
1165,127.806816
1166,125.10661
1167,131.05977
1168,124.254036
1169,125.06707
1170,110.60201
1171,105.614044
1172,105.92046
1173,105.384056
1174,105.23299
1175,105.08853
1176,104.68094
1177,117.090675
1178,126.53528
1179,128.96283
1180,130.58456
1181,131.5264
1182,131.6724
1183,129.37204
1184,125.83104
1185,136.00456
1186,151.7859
1187,130.52652
1188,125.95794
1189,126.186295
1190,122.224045
1191,125.2777
1192,123.72373
1193,123.78622
1194,110.66154
1195,105.8535
1196,105.7378
1197,105.251755
1198,105.64007
1199,105.59389
1200,105.74073
1201,116.50404
1202,125.61932
1203,126.35693
1204,118.70837
1205,126.811104
1206,115.98337
1207,126.01023
1208,128.30588
1209,124.97442
1210,126.0636
1211,127.08078
1212,126.38988
1213,126.658806
1214,124.57877
1215,110.64749
1216,123.88851
1217,125.043495
1218,112.470566
1219,107.033035
1220,105.42956
1221,104.10264
1222,105.25527
1223,105.63101
1224,105.50791
1225,104.962944
1226,123.1525
1227,127.637505
1228,128.04802
1229,128.65057
1230,128.3332
1231,127.6541
1232,127.098526
1233,127.20507
1234,125.60706
1235,122.13538
1236,121.28417
1237,120.17582
1238,118.83241
1239,120.15544
1240,123.41803
1241,123.879776
1242,126.16725
1243,126.22036
1244,115.910965
1245,108.73702
1246,108.89694
1247,108.99291
1248,107.85624
1249,108.12682
1250,109.56818
1251,109.93162
1252,109.27748
1253,110.02219
1254,109.89944
1255,109.58996
1256,109.52188
1257,108.09321
1258,107.36817
1259,113.35882
1260,115.04663
1261,120.73964
1262,111.57188
1263,113.99743
1264,107.52445
1265,106.65837
1266,107.59388
1267,120.03949
1268,124.777435
1269,125.050026
1270,126.09644
1271,127.55205
1272,128.34167
1273,128.15378
1274,128.06244
1275,127.5646
1276,124.837074
1277,121.67411
1278,120.32568
1279,119.84008
1280,120.62965
1281,119.59403
1282,119.643845
1283,108.14711
1284,107.07342
1285,106.73354
1286,107.255066
1287,106.98446
1288,106.6192
1289,106.83221
1290,125.9366
1291,123.99832
1292,123.11357
1293,123.54156
1294,122.784294
1295,122.87875
1296,122.299355
1297,122.10473
1298,121.737946
1299,118.41387
1300,107.70997
1301,106.681404
1302,106.20368
1303,105.63961
1304,105.508575
1305,105.739746
1306,106.077034
1307,108.17566
1308,108.186295
1309,123.623405
1310,126.7006
1311,129.48973
1312,128.95291
1313,128.33092
1314,128.32475
1315,128.63495
1316,129.12685
1317,127.89184
1318,117.38872
1319,124.47137
1320,121.475784
1321,120.47007
1322,122.09699
1323,121.60789
1324,112.79204
1325,106.329834
1326,106.13519
1327,105.69577
1328,105.56427
1329,105.8657
1330,110.59236
1331,123.95392
1332,119.33032
1333,127.65637
1334,127.82319
1335,128.62714
1336,130.3645
1337,129.88971
1338,129.76962
1339,129.17805
1340,129.2898
1341,128.91129
1342,128.15407
1343,125.74441
1344,121.0836
1345,118.244774
1346,121.54008
1347,124.97915
1348,130.49522
1349,131.0967
1350,131.7308
1351,130.72134
1352,130.26773
1353,129.99336
1354,113.40398
1355,130.83028
1356,130.79819
1357,130.25494
1358,131.03241
1359,131.1051
1360,131.37248
1361,134.30597
1362,135.08472
1363,135.28175
1364,135.29811
1365,135.09811
1366,134.49057
1367,133.02853
1368,132.06213
1369,131.41951
1370,130.54912
1371,131.03688
1372,131.23186
1373,132.14914
1374,112.02138
1375,108.834145
1376,108.46831
1377,108.398125
1378,108.37067
1379,108.48151
1380,122.89428
1381,134.17682
1382,134.59714
1383,134.95691
1384,136.68582
1385,136.47504
1386,136.93272
1387,136.28722
1388,136.67204
1389,134.7202
1390,135.12166
1391,133.38335
1392,132.25888
1393,131.87137
1394,132.52643
1395,130.9428
1396,117.24886
1397,112.81209
1398,106.35731
1399,105.36114
1400,105.78775
1401,105.10331
1402,104.73833
1403,106.13583
1404,123.311005
1405,135.72415
1406,136.71013
1407,137.98085
1408,137.5766
1409,132.83875
1410,109.99279
1411,109.62738
1412,110.083824
1413,109.74115
1414,108.95834
1415,127.63776
1416,106.72565
1417,105.99121
1418,106.17039
1419,106.163994
1420,106.08614
1421,108.239494
1422,107.369286
1423,106.751366
1424,107.57267
1425,133.09651
1426,133.9926
1427,134.17043
1428,134.40439
1429,133.65724
1430,133.27348
1431,131.9017
1432,132.64131
1433,132.91566
1434,131.59412
1435,131.1885
1436,130.23906
1437,130.49355
1438,129.28535
1439,130.29019
1440,129.30154
1441,130.42119
1442,129.92238
1443,130.33124
1444,109.605576
1445,106.27909
1446,106.1038
1447,121.22078
1448,131.23853
1449,131.5015
1450,131.27344
1451,134.02142
1452,134.77907
1453,134.73305
1454,135.69647
1455,134.96017
1456,132.41371
1457,131.54659
1458,131.06421
1459,131.24461
1460,130.46585
1461,130.24579
1462,130.40392
1463,129.87138
1464,109.92385
1465,112.335915
1466,110.105545
1467,107.56502
1468,109.04067
1469,115.88312
1470,118.14645
1471,119.96363
1472,121.020805
1473,131.1549
1474,134.48824
1475,134.43927
1476,136.5844
1477,136.41583
1478,137.15323
1479,136.68073
1480,135.55959
1481,135.2296
1482,132.85889
1483,133.5374
1484,132.31448
1485,132.17468
1486,130.98792
1487,132.36873
1488,107.8362
1489,108.23663
1490,106.85741
1491,106.92157
1492,107.870415
1493,112.71119
1494,132.19795
1495,134.75215
1496,133.79517
1497,135.25151
1498,137.53275
1499,137.96086
1500,137.1051
1501,139.05948
1502,138.15173
1503,137.70155
1504,136.59769
1505,137.88689
1506,133.3539
1507,132.25856
1508,131.00224
1509,113.67153
1510,120.85437
1511,113.20221
1512,109.90331
1513,109.21849
1514,107.7216
1515,107.55862
1516,107.36209
1517,117.69711
1518,133.7931
1519,134.97331
1520,136.17372
1521,136.99205
1522,119.65625
1523,133.0743
1524,137.86989
1525,137.69997
1526,136.9254
1527,128.291
1528,128.91086
1529,116.07541
1530,105.09663
1531,104.67734
1532,106.33473
1533,106.88768
1534,107.05954
1535,107.99717
1536,106.37708
1537,105.04213
1538,105.61458
1539,104.756065
1540,104.325615
1541,116.16629
1542,133.99362
1543,150.21196
1544,151.49266
1545,154.63416
1546,153.32823
1547,153.5325
1548,148.84778
1549,151.95139
1550,142.64253
1551,111.40102
1552,110.01265
1553,109.68474
1554,107.55417
1555,130.02255
1556,107.40494
1557,106.74344
1558,106.418564
1559,106.701355
1560,106.95086
1561,110.900635
1562,107.45158
1563,106.53056
1564,105.47092
1565,107.03573
1566,105.97519
1567,107.937584
1568,106.71246
1569,118.812164
1570,130.09564
1571,131.08307
1572,132.01924
1573,110.122955
1574,112.24569
1575,130.65953
1576,132.75932
1577,129.49147
1578,152.30035
1579,133.13513
1580,117.54859
1581,106.99469
1582,105.71999
1583,104.91712
1584,105.52261
1585,106.374374
1586,136.9458
1587,143.09276
1588,145.57033
1589,142.02641
1590,146.24237
1591,135.66585
1592,135.37737
1593,135.27591
1594,147.0282
1595,132.40546
1596,129.86617
1597,133.45369
1598,131.58388
1599,127.64757
1600,132.99123
1601,133.0412
1602,118.67719
1603,113.77876
1604,110.93771
1605,113.11756
1606,112.17269
1607,112.118996
1608,111.204
1609,124.26101
1610,134.84868
1611,135.77101
1612,115.471146
1613,159.60405
1614,159.8208
1615,160.05894
1616,160.10048
1617,160.13264
1618,165.126
1619,166.71071
1620,166.30293
1621,166.16571
1622,157.77223
1623,135.12787
1624,135.28127
1625,134.39732
1626,133.38843
1627,133.9553
1628,137.04265
1629,146.8961
1630,162.1526
1631,160.48051
1632,160.87537
1633,160.81764
1634,159.64696
1635,159.44438
1636,159.45181
1637,158.86223
1638,132.72876
1639,136.6117
1640,134.83116
1641,135.64679
1642,132.55098
1643,133.08864
1644,120.21355
1645,105.56067
1646,104.52883
1647,104.167786
1648,105.164246
1649,104.51451
1650,104.67109
1651,104.551636
1652,104.79789
1653,122.16706
1654,130.8701
1655,133.16876
1656,134.85709
1657,135.468
1658,135.95628
1659,136.04004
1660,136.76672
1661,138.10085
1662,138.23416
1663,135.07758
1664,133.09511
1665,119.79799
1666,109.63798
1667,117.62709
1668,108.237305
1669,108.455505
1670,107.54348
1671,106.17015
1672,105.7648
1673,105.6652
1674,105.75748
1675,105.770164
1676,105.88404
1677,121.3321
1678,135.10153
1679,139.5695
1680,135.28035
1681,142.04689
1682,134.40746
1683,134.19186
1684,134.31989
1685,118.30694
1686,104.52275
1687,104.47645
1688,130.7447
1689,131.0394
1690,127.483345
1691,130.98573
1692,130.4817
1693,126.56803
1694,135.88448
1695,153.11703
1696,155.33047
1697,154.87978
1698,154.95956
1699,156.27965
1700,156.28317
1701,155.54413
1702,135.94478
1703,128.27866
1704,133.43922
1705,132.17482
1706,114.38835
1707,114.886696
1708,105.67585
1709,104.89302
1710,105.05043
1711,105.02083
1712,104.953575
1713,105.93491
1714,107.67264
1715,109.50015
1716,118.76539
1717,107.77176
1718,106.895164
1719,106.51213
1720,109.73661
1721,109.21962
1722,106.53849
1723,107.46599
1724,107.537506
1725,127.596634
1726,132.46278
1727,133.48811
1728,132.01683
1729,116.450966
1730,107.31217
1731,108.054726
1732,128.88573
1733,149.99168
1734,151.38255
1735,150.84775
1736,151.59015
1737,152.5191
1738,153.04927
1739,151.71416
1740,151.6679
1741,153.37029
1742,152.26982
1743,152.6871
1744,153.3439
1745,150.25291
1746,151.53804
1747,145.71498
1748,154.02344
1749,152.26575
1750,153.92079
1751,153.50716
1752,154.24898
1753,152.36816
1754,154.4189
1755,153.7259
1756,153.6145
1757,152.75214
1758,154.8857
1759,144.72284
1760,105.02997
1761,127.81783
1762,127.36465
1763,128.43541
1764,128.06264
1765,120.1412
1766,116.57744
1767,154.53372
1768,156.16441
1769,155.94695
1770,154.27205
1771,153.81349
1772,156.5121
1773,156.49701
1774,158.3952
1775,156.39595
1776,156.62115
1777,152.95212
1778,137.68051
1779,112.473465
1780,112.136055
1781,109.69366
1782,139.12395
1783,154.25813
1784,153.32504
1785,144.4366
1786,105.17342
1787,131.44037
1788,141.30035
1789,155.16403
1790,154.2817
1791,154.18532
1792,153.44365
1793,153.8668
1794,154.90181
1795,109.029396
1796,157.94006
1797,123.29704
1798,156.99803
1799,157.25394
1800,158.95528
1801,157.35318
1802,156.08893
1803,158.45427
1804,156.67099
1805,158.36105
1806,153.78175
1807,155.287
1808,156.8144
1809,157.60463
1810,154.69724
1811,127.53492
1812,151.49881
1813,155.3916
1814,156.60393
1815,132.91447
1816,107.39545
1817,105.821045
1818,106.55101
1819,107.236305
1820,108.203896
1821,108.42401
1822,109.304276
1823,131.52654
1824,131.49638
1825,129.6028
1826,127.98037
1827,105.27638
1828,151.81653
1829,154.80492
1830,154.75201
1831,154.35396
1832,155.50804
1833,155.14706
1834,156.29019
1835,156.71326
1836,154.0696
1837,153.88855
1838,144.37253
1839,112.85695
1840,132.97879
1841,131.48482
1842,129.56508
1843,131.55185
1844,134.51157
1845,135.45126
1846,133.47737
1847,153.92754
1848,155.56332
1849,137.4897
1850,135.20619
1851,138.60101
1852,138.74557
1853,135.88937
1854,133.49684
1855,132.20108
1856,131.86653
1857,131.24168
1858,132.9667
1859,132.75995
1860,131.78085
1861,131.92215
1862,132.17613
1863,131.94632
1864,131.05168
1865,131.36578
1866,131.85153
1867,131.62816
1868,131.72516
1869,106.0012
1870,131.4331
1871,124.543335
1872,132.77399
1873,133.48256
1874,133.42577
1875,113.80491
1876,126.068214
